Date	City	Kilometers
2020-02-07	UO	6
2020-02-07	8Q	27
2020-02-07	P4	5
2020-02-07	AS	16
2020-02-07	QH	5
2020-02-07	3A	37
2020-02-07	4R	18
2020-02-07	8Z	12
2020-02-08	G8	19
2020-02-08	HR	27
2020-02-08	QQ	8
2020-02-08	R2	30
2020-02-08	MS	28
2020-02-08	4L	32
2020-02-08	CS	22
2020-02-08	LY	15
2020-02-08	LP	9
2020-02-08	3M	28
2020-02-08	MA	14
2020-02-08	JM	9
2020-02-08	GQ	1
2020-02-08	O4	21
2020-02-08	NE	16
2020-02-08	VC	6
2020-02-08	1K	29
2020-02-08	A7	4
2020-02-08	M9	14
2020-02-08	JJ	14
2020-02-08	D0	32
2020-02-08	7T	23
2020-02-08	62	35
2020-02-08	V4	34
2020-02-09	8Y	7
2020-02-09	BZ	11
2020-02-09	7Z	11
2020-02-09	UF	10
2020-02-09	AS	7
2020-02-09	6V	8
2020-02-09	J8	10
2020-02-09	99	16
2020-02-09	JV	46
2020-02-09	EM	14
2020-02-09	DT	6
2020-02-09	UD	1
2020-02-09	SY	19
2020-02-09	UO	8
2020-02-09	4E	43
2020-02-09	PO	38
2020-02-09	ZS	14
2020-02-09	4P	41
2020-02-09	DE	5
2020-02-09	YR	34
2020-02-09	9C	47
2020-02-09	Z7	21
2020-02-09	02	47
2020-02-09	LL	54
2020-02-10	NK	1
2020-02-10	DR	3
2020-02-10	U1	16
2020-02-10	GF	7
2020-02-10	H3	18
2020-02-10	I7	5
2020-02-10	IW	32
2020-02-10	GA	24
2020-02-10	HL	12
2020-02-10	AY	6
2020-02-10	U0	21
2020-02-10	CX	22
2020-02-10	D8	31
2020-02-10	QX	45
2020-02-10	UG	13
2020-02-10	CU	4
2020-02-10	D3	33
2020-02-10	W2	18
2020-02-10	9M	3
2020-02-10	2R	2
2020-02-10	GS	22
2020-02-10	5X	13
2020-02-10	QJ	14
2020-02-10	O2	26
2020-02-11	BZ	27
2020-02-11	58	47
2020-02-11	KX	54
2020-02-11	7Z	18
2020-02-11	I6	18
2020-02-11	NL	27
2020-02-11	6Y	11
2020-02-11	XE	14
2020-02-11	GG	15
2020-02-11	LO	13
2020-02-11	30	56
2020-02-11	W7	43
2020-02-11	VS	27
2020-02-11	5Q	35
2020-02-11	A8	13
2020-02-11	SK	37
2020-02-11	TG	3
2020-02-11	6F	31
2020-02-11	ES	28
2020-02-11	4N	22
2020-02-11	01	33
2020-02-11	MX	68
2020-02-11	B3	48
2020-02-11	DA	16
2020-02-12	6N	1
2020-02-12	PC	15
2020-02-12	VA	4
2020-02-12	TT	17
2020-02-12	DN	22
2020-02-12	CN	1
2020-02-12	TA	4
2020-02-12	S0	18
2020-02-12	76	22
2020-02-12	BU	42
2020-02-12	H6	25
2020-02-12	23	25
2020-02-12	E5	21
2020-02-12	7R	15
2020-02-12	1C	21
2020-02-12	JN	36
2020-02-12	LK	1
2020-02-12	SN	10
2020-02-12	HD	21
2020-02-12	5B	21
2020-02-12	D5	2
2020-02-12	0W	14
2020-02-12	3U	1
2020-02-12	1Y	2
2020-02-13	OS	24
2020-02-13	L5	33
2020-02-13	43	26
2020-02-13	MP	54
2020-02-13	TQ	8
2020-02-13	Z7	20
2020-02-13	8C	22
2020-02-13	GJ	22
2020-02-13	I8	16
2020-02-13	MG	19
2020-02-13	1C	32
2020-02-13	P6	18
2020-02-13	82	28
2020-02-13	40	6
2020-02-13	58	9
2020-02-13	ZH	53
2020-02-13	6Y	19
2020-02-13	W1	7
2020-02-13	3R	3
2020-02-13	4I	8
2020-02-13	9S	15
2020-02-13	W8	3
2020-02-13	DW	12
2020-02-13	J3	30
2020-02-14	HM	24
2020-02-14	B7	28
2020-02-14	OK	33
2020-02-14	97	42
2020-02-14	LN	42
2020-02-14	Z3	13
2020-02-14	IO	11
2020-02-14	TB	2
2020-02-14	NH	0
2020-02-14	GX	9
2020-02-14	QL	2
2020-02-14	AY	3
2020-02-14	QG	2
2020-02-14	FA	17
2020-02-14	N0	9
2020-02-14	PB	20
2020-02-14	PI	7
2020-02-14	SH	2
2020-02-14	LT	5
2020-02-14	0W	25
2020-02-14	QE	15
2020-02-14	7X	7
2020-02-14	EL	2
2020-02-14	OA	1
2020-02-15	WN	21
2020-02-15	M6	34
2020-02-15	U1	3
2020-02-15	75	26
2020-02-15	BT	42
2020-02-15	WI	10
2020-02-15	6S	23
2020-02-15	23	36
2020-02-15	38	6
2020-02-15	V9	36
2020-02-15	ON	14
2020-02-15	N2	29
2020-02-15	DH	12
2020-02-15	ZN	28
2020-02-15	TS	1
2020-02-15	RN	7
2020-02-15	WA	8
2020-02-15	OR	9
2020-02-15	E1	43
2020-02-15	1R	13
2020-02-15	PQ	30
2020-02-15	7R	24
2020-02-15	JV	23
2020-02-15	TU	9
2020-02-16	JC	28
2020-02-16	XG	18
2020-02-16	YD	2
2020-02-16	9S	17
2020-02-16	VZ	36
2020-02-16	ED	39
2020-02-16	G4	14
2020-02-16	NV	41
2020-02-16	L1	39
2020-02-16	R8	13
2020-02-16	2R	6
2020-02-16	CS	18
2020-02-16	4D	30
2020-02-16	O2	9
2020-02-16	PU	36
2020-02-16	6U	26
2020-02-16	9M	5
2020-02-16	RL	24
2020-02-16	A4	41
2020-02-16	V0	17
2020-02-16	48	26
2020-02-16	Y1	30
2020-02-16	6M	7
2020-02-16	3G	9
2020-02-17	HG	21
2020-02-17	CA	11
2020-02-17	2R	0
2020-02-17	LC	11
2020-02-17	W5	3
2020-02-17	GM	8
2020-02-17	CO	2
2020-02-17	EQ	4
2020-02-17	TJ	8
2020-02-17	VG	1
2020-02-17	G3	35
2020-02-17	4H	2
2020-02-17	SK	34
2020-02-17	Y2	19
2020-02-17	7E	15
2020-02-17	K3	2
2020-02-17	TZ	48
2020-02-17	HS	19
2020-02-17	BZ	1
2020-02-17	0A	43
2020-02-17	DZ	45
2020-02-17	5Z	15
2020-02-17	GM	5
2020-02-17	T9	7
2020-02-18	MM	13
2020-02-18	7E	30
2020-02-18	CN	21
2020-02-18	PU	20
2020-02-18	2O	36
2020-02-18	MD	16
2020-02-18	0Z	7
2020-02-18	9O	2
2020-02-18	5M	6
2020-02-18	0Y	7
2020-02-18	GW	21
2020-02-18	OS	4
2020-02-18	QX	7
2020-02-18	WU	3
2020-02-18	AW	20
2020-02-18	61	49
2020-02-18	XF	55
2020-02-18	9F	31
2020-02-18	NG	22
2020-02-18	21	50
2020-02-18	CU	53
2020-02-18	9K	20
2020-02-18	CU	20
2020-02-18	F2	32
2020-02-19	SU	48
2020-02-19	FL	22
2020-02-19	TT	22
2020-02-19	I8	39
2020-02-19	8X	15
2020-02-19	YA	10
2020-02-19	H1	33
2020-02-19	2C	4
2020-02-19	YU	57
2020-02-19	VT	4
2020-02-19	KE	26
2020-02-19	XW	31
2020-02-19	4K	48
2020-02-19	TN	35
2020-02-19	7F	37
2020-02-19	Q3	7
2020-02-19	4T	4
2020-02-19	8P	0
2020-02-19	JS	21
2020-02-19	X0	21
2020-02-19	N6	4
2020-02-19	X4	8
2020-02-19	56	33
2020-02-19	W7	35
2020-02-20	PV	24
2020-02-20	JY	3
2020-02-20	N4	33
2020-02-20	9T	11
2020-02-20	2D	23
2020-02-20	L4	10
2020-02-20	P5	5
2020-02-20	9M	1
2020-02-20	VP	32
2020-02-20	TX	6
2020-02-20	TM	11
2020-02-20	A2	46
2020-02-20	JV	45
2020-02-20	VB	8
2020-02-20	J3	27
2020-02-20	12	26
2020-02-20	PM	58
2020-02-20	ZI	6
2020-02-20	4Y	22
2020-02-20	8U	0
2020-02-20	OT	22
2020-02-20	D6	41
2020-02-20	BP	24
2020-02-20	KY	18
2020-02-21	QL	7
2020-02-21	KH	10
2020-02-21	BV	5
2020-02-21	G3	30
2020-02-21	F7	3
2020-02-21	MF	22
2020-02-21	YF	12
2020-02-21	41	58
2020-02-21	WS	69
2020-02-21	HC	31
2020-02-21	8Y	6
2020-02-21	28	39
2020-02-21	84	2
2020-02-21	XY	69
2020-02-21	G3	55
2020-02-21	CT	29
2020-02-21	WL	12
2020-02-21	35	59
2020-02-21	DI	37
2020-02-21	KR	16
2020-02-21	OZ	12
2020-02-21	3L	42
2020-02-21	MV	36
2020-02-21	YW	13
2020-02-22	GB	39
2020-02-22	VG	20
2020-02-22	2E	38
2020-02-22	CJ	22
2020-02-22	OQ	19
2020-02-22	9A	38
2020-02-22	8F	4
2020-02-22	PL	30
2020-02-22	71	52
2020-02-22	SA	44
2020-02-22	4G	25
2020-02-22	L6	7
2020-02-22	M8	3
2020-02-22	JG	12
2020-02-22	FR	7
2020-02-22	M7	20
2020-02-22	AP	13
2020-02-22	GB	8
2020-02-22	BF	1
2020-02-22	AV	15
2020-02-22	X0	15
2020-02-22	LM	17
2020-02-22	SS	13
2020-02-22	U8	25
2020-02-23	TT	27
2020-02-23	IK	20
2020-02-23	ZX	30
2020-02-23	00	82
2020-02-23	PJ	58
2020-02-23	19	48
2020-02-23	Q6	29
2020-02-23	1M	9
2020-02-23	X9	19
2020-02-23	JS	12
2020-02-23	PO	2
2020-02-23	JC	18
2020-02-23	6O	8
2020-02-23	5P	0
2020-02-23	FQ	18
2020-02-23	38	44
2020-02-23	VE	48
2020-02-23	0A	42
2020-02-23	IK	35
2020-02-23	09	43
2020-02-23	H2	17
2020-02-23	SR	43
2020-02-23	UH	8
2020-02-23	EK	13
2020-02-24	37	38
2020-02-24	AZ	49
2020-02-24	6U	16
2020-02-24	S6	2
2020-02-24	Q4	4
2020-02-24	9R	6
2020-02-24	1R	8
2020-02-24	X2	7
2020-02-24	LB	4
2020-02-24	80	38
2020-02-24	Y2	35
2020-02-24	QO	21
2020-02-24	XV	14
2020-02-24	QJ	19
2020-02-24	3C	37
2020-02-24	Q7	18
2020-02-24	MV	27
2020-02-24	W1	27
2020-02-24	9P	1
2020-02-24	C0	22
2020-02-24	SJ	42
2020-02-24	ED	20
2020-02-24	MX	28
2020-02-24	WQ	3
2020-02-25	EW	12
2020-02-25	1Z	17
2020-02-25	YI	23
2020-02-25	XJ	0
2020-02-25	61	59
2020-02-25	TZ	71
2020-02-25	YY	4
2020-02-25	41	77
2020-02-25	BA	30
2020-02-25	KM	21
2020-02-25	JO	1
2020-02-25	0O	26
2020-02-25	PT	37
2020-02-25	EQ	14
2020-02-25	VS	19
2020-02-25	ZG	8
2020-02-25	CD	26
2020-02-25	Z6	9
2020-02-25	6X	2
2020-02-25	QH	11
2020-02-25	S8	14
2020-02-25	BU	12
2020-02-25	MO	5
2020-02-25	50	55
2020-02-26	EI	41
2020-02-26	W1	6
2020-02-26	7G	10
2020-02-26	Z0	12
2020-02-26	XU	35
2020-02-26	EQ	23
2020-02-26	FP	0
2020-02-26	NK	3
2020-02-26	DE	16
2020-02-26	UD	16
2020-02-26	AB	22
2020-02-26	9T	10
2020-02-26	FP	9
2020-02-26	F1	31
2020-02-26	VE	36
2020-02-26	92	48
2020-02-26	25	4
2020-02-26	NA	40
2020-02-26	DP	5
2020-02-26	T6	10
2020-02-26	F7	13
2020-02-26	AU	25
2020-02-26	60	48
2020-02-26	F5	21
2020-02-27	YR	48
2020-02-27	PH	19
2020-02-27	78	41
2020-02-27	90	6
2020-02-27	QA	41
2020-02-27	X3	7
2020-02-27	LF	7
2020-02-27	RO	15
2020-02-27	CU	9
2020-02-27	15	50
2020-02-27	PQ	59
2020-02-27	OS	1
2020-02-27	XA	9
2020-02-27	6L	23
2020-02-27	XX	46
2020-02-27	KL	25
2020-02-27	VG	6
2020-02-27	AT	8
2020-02-27	8J	19
2020-02-27	6N	2
2020-02-27	JT	26
2020-02-27	4X	18
2020-02-27	9S	0
2020-02-27	VI	19
2020-02-28	H5	34
2020-02-28	IR	30
2020-02-28	WG	3
2020-02-28	IB	19
2020-02-28	1D	22
2020-02-28	Z4	25
2020-02-28	U7	2
2020-02-28	D2	22
2020-02-28	7I	10
2020-02-28	0Q	1
2020-02-28	PP	31
2020-02-28	MS	0
2020-02-28	K9	28
2020-02-28	A5	14
2020-02-28	Y5	24
2020-02-28	Z8	4
2020-02-28	2A	31
2020-02-28	64	9
2020-02-28	9Z	41
2020-02-28	RB	1
2020-02-28	KV	13
2020-02-28	JE	18
2020-02-28	7Z	2
2020-02-28	F2	25
2020-02-29	J4	6
2020-02-29	FR	26
2020-02-29	VD	2
2020-02-29	64	48
2020-02-29	YE	52
2020-02-29	Y6	15
2020-02-29	O9	7
2020-02-29	4Q	3
2020-02-29	I2	10
2020-02-29	P2	7
2020-02-29	WY	46
2020-02-29	04	76
2020-02-29	U8	41
2020-02-29	Z4	1
2020-02-29	09	37
2020-02-29	6B	15
2020-02-29	JI	27
2020-02-29	3O	17
2020-02-29	OC	16
2020-02-29	K7	16
2020-02-29	C4	11
2020-02-29	ST	48
2020-02-29	31	67
2020-02-29	K8	31
2020-03-01	WN	34
2020-03-01	FG	24
2020-03-01	12	42
2020-03-01	0Y	38
2020-03-01	6S	0
2020-03-01	KT	22
2020-03-01	F0	41
2020-03-01	TY	55
2020-03-01	NS	12
2020-03-01	0A	48
2020-03-01	YQ	57
2020-03-01	4P	38
2020-03-01	CF	5
2020-03-01	8T	3
2020-03-01	CC	6
2020-03-01	NQ	25
2020-03-01	VR	9
2020-03-01	GJ	23
2020-03-01	9B	22
2020-03-01	CP	24
2020-03-01	9Z	0
2020-03-01	0L	23
2020-03-01	Y9	22
2020-03-01	GS	8
2020-03-02	7Y	10
2020-03-02	E9	18
2020-03-02	HM	23
2020-03-02	99	35
2020-03-02	KZ	51
2020-03-02	UB	14
2020-03-02	UK	9
2020-03-02	OZ	9
2020-03-02	CX	14
2020-03-02	0H	35
2020-03-02	B8	2
2020-03-02	84	14
2020-03-02	3I	16
2020-03-02	55	18
2020-03-02	HV	52
2020-03-02	G7	32
2020-03-02	29	19
2020-03-02	XJ	55
2020-03-02	VH	4
2020-03-02	4X	18
2020-03-02	TL	20
2020-03-02	Y1	22
2020-03-02	MZ	29
2020-03-02	S5	31
2020-03-03	BP	10
2020-03-03	72	41
2020-03-03	7E	19
2020-03-03	NX	42
2020-03-03	0J	44
2020-03-03	XS	49
2020-03-03	UC	19
2020-03-03	H8	24
2020-03-03	HZ	34
2020-03-03	DY	5
2020-03-03	23	56
2020-03-03	KZ	64
2020-03-03	7O	31
2020-03-03	GQ	18
2020-03-03	MT	9
2020-03-03	Y2	22
2020-03-03	NN	17
2020-03-03	58	47
2020-03-03	QC	39
2020-03-03	13	48
2020-03-03	G4	23
2020-03-03	MA	19
2020-03-03	B1	27
2020-03-03	YY	63
2020-03-04	0Q	49
2020-03-04	FM	18
2020-03-04	E4	26
2020-03-04	YH	40
2020-03-04	5W	21
2020-03-04	O8	5
2020-03-04	WN	30
2020-03-04	VV	7
2020-03-04	H7	45
2020-03-04	AI	11
2020-03-04	VJ	22
2020-03-04	71	56
2020-03-04	YG	56
2020-03-04	YS	12
2020-03-04	RP	10
2020-03-04	3F	41
2020-03-04	FD	17
2020-03-04	9A	16
2020-03-04	H7	5
2020-03-04	L5	2
2020-03-04	WT	42
2020-03-04	6Z	27
2020-03-04	35	40
2020-03-04	ID	37
2020-03-05	YX	36
2020-03-05	6T	39
2020-03-05	QJ	17
2020-03-05	1S	23
2020-03-05	WB	21
2020-03-05	J6	25
2020-03-05	26	24
2020-03-05	XE	53
2020-03-05	AC	25
2020-03-05	0A	19
2020-03-05	X4	27
2020-03-05	2L	14
2020-03-05	WZ	51
2020-03-05	2F	57
2020-03-05	KZ	45
2020-03-05	OU	1
2020-03-05	7A	44
2020-03-05	QB	27
2020-03-05	F4	25
2020-03-05	29	15
2020-03-05	0I	14
2020-03-05	B2	5
2020-03-05	H9	13
2020-03-05	CJ	12
2020-03-06	KZ	24
2020-03-06	OR	4
2020-03-06	5H	36
2020-03-06	T7	14
2020-03-06	LI	10
2020-03-06	K1	25
2020-03-06	68	14
2020-03-06	L3	17
2020-03-06	ZL	39
2020-03-06	OG	16
2020-03-06	7T	11
2020-03-06	VU	32
2020-03-06	27	66
2020-03-06	K3	21
2020-03-06	JX	36
2020-03-06	RT	4
2020-03-06	MY	0
2020-03-06	LW	3
2020-03-06	TK	4
2020-03-06	9C	35
2020-03-06	FF	16
2020-03-06	CP	7
2020-03-06	TL	13
2020-03-06	CS	10
2020-03-07	9U	8
2020-03-07	1V	7
2020-03-07	PR	27
2020-03-07	R4	28
2020-03-07	GW	24
2020-03-07	DY	1
2020-03-07	4S	22
2020-03-07	BX	19
2020-03-07	CQ	6
2020-03-07	86	38
2020-03-07	EX	47
2020-03-07	EK	13
2020-03-07	D8	20
2020-03-07	2D	6
2020-03-07	D1	1
2020-03-07	P9	20
2020-03-07	S9	3
2020-03-07	XW	35
2020-03-07	PD	27
2020-03-07	V7	7
2020-03-07	CZ	16
2020-03-07	LH	9
2020-03-07	OR	13
2020-03-07	3C	43
2020-03-08	LX	46
2020-03-08	ZG	3
2020-03-08	ZU	14
2020-03-08	LV	13
2020-03-08	HN	12
2020-03-08	AS	2
2020-03-08	RX	22
2020-03-08	LP	14
2020-03-08	X6	14
2020-03-08	HF	0
2020-03-08	WX	33
2020-03-08	6V	35
2020-03-08	BI	1
2020-03-08	6R	3
2020-03-08	SX	35
2020-03-08	S0	40
2020-03-08	VH	27
2020-03-08	N2	30
2020-03-08	K9	4
2020-03-08	5D	11
2020-03-08	1Z	18
2020-03-08	DJ	3
2020-03-08	XX	34
2020-03-08	OY	8
2020-03-09	CX	13
2020-03-09	V9	12
2020-03-09	80	39
2020-03-09	HJ	42
2020-03-09	LC	3
2020-03-09	79	31
2020-03-09	R8	26
2020-03-09	TY	35
2020-03-09	SL	14
2020-03-09	51	57
2020-03-09	L2	24
2020-03-09	4X	14
2020-03-09	5C	20
2020-03-09	TS	47
2020-03-09	QO	7
2020-03-09	17	56
2020-03-09	SJ	53
2020-03-09	T2	23
2020-03-09	CP	13
2020-03-09	BD	13
2020-03-09	ML	19
2020-03-09	C6	32
2020-03-09	XL	43
2020-03-09	32	63
2020-03-10	XD	55
2020-03-10	74	49
2020-03-10	BV	45
2020-03-10	ZX	26
2020-03-10	ZU	3
2020-03-10	JN	23
2020-03-10	R7	15
2020-03-10	WZ	40
2020-03-10	Z3	36
2020-03-10	5T	4
2020-03-10	HY	24
2020-03-10	18	56
2020-03-10	1Q	25
2020-03-10	87	19
2020-03-10	B3	6
2020-03-10	DK	26
2020-03-10	IE	1
2020-03-10	RB	6
2020-03-10	9Y	2
2020-03-10	KS	12
2020-03-10	DQ	9
2020-03-10	8Y	4
2020-03-10	MU	17
2020-03-10	Y7	18
2020-03-11	NH	6
2020-03-11	1I	28
2020-03-11	9O	14
2020-03-11	EV	19
2020-03-11	OH	4
2020-03-11	PN	7
2020-03-11	GZ	3
2020-03-11	WW	13
2020-03-11	U2	39
2020-03-11	V7	6
2020-03-11	VV	31
2020-03-11	FX	14
2020-03-11	4Z	16
2020-03-11	A8	21
2020-03-11	YL	44
2020-03-11	F0	47
2020-03-11	PH	34
2020-03-11	NQ	7
2020-03-11	FY	0
2020-03-11	RS	6
2020-03-11	X8	21
2020-03-11	U6	5
2020-03-11	SD	12
2020-03-11	FY	8
2020-03-12	JN	7
2020-03-12	XO	15
2020-03-12	AZ	12
2020-03-12	FH	13
2020-03-12	S4	7
2020-03-12	6M	4
2020-03-12	7V	10
2020-03-12	MK	11
2020-03-12	XR	18
2020-03-12	DC	35
2020-03-12	3P	4
2020-03-12	ZT	43
2020-03-12	8Y	29
2020-03-12	7D	22
2020-03-12	Z4	19
2020-03-12	NL	12
2020-03-12	3V	17
2020-03-12	31	37
2020-03-12	9Y	46
2020-03-12	9L	13
2020-03-12	XR	37
2020-03-12	HQ	17
2020-03-12	I0	32
2020-03-12	CC	13
2020-03-13	Y3	6
2020-03-13	9W	4
2020-03-13	H1	23
2020-03-13	NB	23
2020-03-13	VN	20
2020-03-13	8S	25
2020-03-13	U1	5
2020-03-13	GV	23
2020-03-13	38	50
2020-03-13	NA	36
2020-03-13	OS	19
2020-03-13	CR	13
2020-03-13	77	39
2020-03-13	10	13
2020-03-13	DQ	52
2020-03-13	08	45
2020-03-13	5A	14
2020-03-13	1N	9
2020-03-13	IX	34
2020-03-13	72	56
2020-03-13	CR	44
2020-03-13	1L	24
2020-03-13	K0	2
2020-03-13	9Q	15
2020-03-14	MT	23
2020-03-14	Z7	16
2020-03-14	O0	18
2020-03-14	HK	20
2020-03-14	PG	4
2020-03-14	0E	34
2020-03-14	ZJ	47
2020-03-14	Z8	18
2020-03-14	A2	31
2020-03-14	R1	16
2020-03-14	TF	23
2020-03-14	IQ	0
2020-03-14	GA	18
2020-03-14	EU	18
2020-03-14	5O	22
2020-03-14	MG	16
2020-03-14	AF	13
2020-03-14	HP	17
2020-03-14	7J	23
2020-03-14	Z8	17
2020-03-14	C3	28
2020-03-14	KZ	47
2020-03-14	XN	1
2020-03-14	0K	43
2020-03-15	L9	10
2020-03-15	T8	7
2020-03-15	E0	23
2020-03-15	9N	18
2020-03-15	R5	0
2020-03-15	VV	37
2020-03-15	2I	49
2020-03-15	HF	19
2020-03-15	5W	2
2020-03-15	4K	13
2020-03-15	V9	16
2020-03-15	NV	21
2020-03-15	KU	4
2020-03-15	ZC	3
2020-03-15	1W	21
2020-03-15	KO	18
2020-03-15	IM	4
2020-03-15	IY	12
2020-03-15	IB	23
2020-03-15	B5	20
2020-03-15	XY	58
2020-03-15	OQ	17
2020-03-15	EQ	10
2020-03-15	RW	19
2020-03-16	8X	25
2020-03-16	7B	23
2020-03-16	0H	1
2020-03-16	0K	3
2020-03-16	0V	11
2020-03-16	RZ	38
2020-03-16	IW	12
2020-03-16	2F	40
2020-03-16	OT	43
2020-03-16	X7	20
2020-03-16	GM	5
2020-03-16	K8	17
2020-03-16	MV	32
2020-03-16	TQ	2
2020-03-16	1R	34
2020-03-16	YN	36
2020-03-16	NF	19
2020-03-16	KU	12
2020-03-16	K4	33
2020-03-16	ZD	31
2020-03-16	IT	1
2020-03-16	IK	9
2020-03-16	WV	25
2020-03-16	FR	21
2020-03-17	S2	19
2020-03-17	OY	35
2020-03-17	GP	17
2020-03-17	TZ	23
2020-03-17	HV	16
2020-03-17	64	52
2020-03-17	RQ	57
2020-03-17	UK	3
2020-03-17	E5	38
2020-03-17	2Q	9
2020-03-17	L5	2
2020-03-17	GX	30
2020-03-17	80	55
2020-03-17	JU	55
2020-03-17	3F	38
2020-03-17	V2	15
2020-03-17	MA	6
2020-03-17	67	33
2020-03-17	3I	15
2020-03-17	2W	13
2020-03-17	J2	13
2020-03-17	BA	7
2020-03-17	D7	8
2020-03-17	6V	17
2020-03-18	03	41
2020-03-18	P6	35
2020-03-18	ET	19
2020-03-18	X7	10
2020-03-18	JC	2
2020-03-18	51	39
2020-03-18	W2	35
2020-03-18	PQ	24
2020-03-18	IZ	2
2020-03-18	F3	42
2020-03-18	JZ	43
2020-03-18	AH	27
2020-03-18	GK	9
2020-03-18	94	37
2020-03-18	M5	21
2020-03-18	NO	27
2020-03-18	AP	12
2020-03-18	WA	7
2020-03-18	F8	26
2020-03-18	PP	34
2020-03-18	YP	9
2020-03-18	6E	46
2020-03-18	EC	13
2020-03-18	TT	32
2020-03-19	4N	38
2020-03-19	BX	24
2020-03-19	6G	29
2020-03-19	US	43
2020-03-19	JA	29
2020-03-19	IT	18
2020-03-19	MH	8
2020-03-19	4Z	7
2020-03-19	CF	5
2020-03-19	5V	2
2020-03-19	1A	25
2020-03-19	ET	39
2020-03-19	N0	27
2020-03-19	PK	29
2020-03-19	MN	0
2020-03-19	SC	5
2020-03-19	71	46
2020-03-19	HI	41
2020-03-19	C3	27
2020-03-19	5Z	25
2020-03-19	MA	1
2020-03-19	BP	4
2020-03-19	2J	22
2020-03-19	MJ	27
2020-03-20	QM	7
2020-03-20	VW	15
2020-03-20	3Y	33
2020-03-20	TW	31
2020-03-20	OG	21
2020-03-20	LR	8
2020-03-20	AT	9
2020-03-20	YR	22
2020-03-20	G9	43
2020-03-20	RP	34
2020-03-20	FA	27
2020-03-20	WR	34
2020-03-20	3M	41
2020-03-20	OH	23
2020-03-20	8I	22
2020-03-20	CY	27
2020-03-20	3T	21
2020-03-20	AU	15
2020-03-20	XP	18
2020-03-20	1I	46
2020-03-20	YO	46
2020-03-20	8K	37
2020-03-20	SA	17
2020-03-20	MM	6
2020-03-21	FB	18
2020-03-21	8Q	1
2020-03-21	PD	11
2020-03-21	YC	8
2020-03-21	NP	2
2020-03-21	U4	21
2020-03-21	2F	17
2020-03-21	FQ	31
2020-03-21	CN	6
2020-03-21	6W	4
2020-03-21	S2	8
2020-03-21	6R	3
2020-03-21	5U	2
2020-03-21	17	34
2020-03-21	3F	17
2020-03-21	CD	14
2020-03-21	0C	20
2020-03-21	W2	22
2020-03-21	H6	11
2020-03-21	GU	30
2020-03-21	DF	18
2020-03-21	RU	29
2020-03-21	02	69
2020-03-21	QT	67
2020-03-22	DI	24
2020-03-22	76	32
2020-03-22	BU	42
2020-03-22	TB	1
2020-03-22	LX	14
2020-03-22	GM	16
2020-03-22	88	36
2020-03-22	YK	52
2020-03-22	A2	49
2020-03-22	FO	34
2020-03-22	GZ	12
2020-03-22	YD	4
2020-03-22	3O	27
2020-03-22	K4	3
2020-03-22	GY	33
2020-03-22	A1	46
2020-03-22	E9	12
2020-03-22	1L	1
2020-03-22	QP	36
2020-03-22	YY	17
2020-03-22	TM	17
2020-03-22	TB	11
2020-03-22	EH	9
2020-03-22	PM	16
2020-03-23	YV	18
2020-03-23	1X	38
2020-03-23	T4	1
2020-03-23	BD	2
2020-03-23	J8	4
2020-03-23	I2	7
2020-03-23	CW	31
2020-03-23	JF	10
2020-03-23	B1	29
2020-03-23	05	14
2020-03-23	H2	21
2020-03-23	OS	40
2020-03-23	IJ	15
2020-03-23	CA	15
2020-03-23	TT	36
2020-03-23	WX	7
2020-03-23	K2	50
2020-03-23	EK	19
2020-03-23	8E	19
2020-03-23	7M	7
2020-03-23	Y4	9
2020-03-23	VM	22
2020-03-23	4R	29
2020-03-23	SN	27
2020-03-24	JG	16
2020-03-24	4C	26
2020-03-24	1F	0
2020-03-24	8T	21
2020-03-24	KM	12
2020-03-24	HE	11
2020-03-24	TX	31
2020-03-24	OO	14
2020-03-24	8Z	12
2020-03-24	MD	1
2020-03-24	LL	7
2020-03-24	RB	4
2020-03-24	G3	26
2020-03-24	X7	21
2020-03-24	UC	9
2020-03-24	XP	16
2020-03-24	BG	31
2020-03-24	PG	14
2020-03-24	L1	26
2020-03-24	LG	22
2020-03-24	R9	8
2020-03-24	0Z	1
2020-03-24	BK	3
2020-03-24	WU	31
2020-03-25	QE	22
2020-03-25	QL	7
2020-03-25	CL	14
2020-03-25	RY	28
2020-03-25	5W	31
2020-03-25	YI	22
2020-03-25	S7	24
2020-03-25	BP	8
2020-03-25	V3	9
2020-03-25	F9	10
2020-03-25	XJ	35
2020-03-25	0N	36
2020-03-25	YI	36
2020-03-25	TM	1
2020-03-25	AS	13
2020-03-25	50	47
2020-03-25	LB	41
2020-03-25	CF	5
2020-03-25	QP	24
2020-03-25	YL	4
2020-03-25	KT	6
2020-03-25	0T	27
2020-03-25	5O	0
2020-03-25	A7	12
2020-03-26	7R	17
2020-03-26	BI	2
2020-03-26	X3	0
2020-03-26	KW	23
2020-03-26	B0	48
2020-03-26	8U	27
2020-03-26	MA	1
2020-03-26	2F	22
2020-03-26	Y6	23
2020-03-26	1K	19
2020-03-26	EU	30
2020-03-26	0E	37
2020-03-26	MD	28
2020-03-26	HN	5
2020-03-26	9Y	4
2020-03-26	5E	24
2020-03-26	RZ	50
2020-03-26	3R	39
2020-03-26	E9	7
2020-03-26	QS	38
2020-03-26	0J	42
2020-03-26	P4	10
2020-03-26	Z5	11
